"species","year","lat","long"
"Pteragogus trispilus",2021,35.4052,32.9178
"Pteragogus trispilus",2019,35.413201,25.018774
"Pteragogus trispilus",2019,35.414647,25.021231
"Pteragogus trispilus",2023,35.5505,12.3933
"Pteragogus trispilus",2016,35.588066,24.078478
"Pteragogus trispilus",2022,35.988478,14.32765
"Pteragogus trispilus",2019,36.060704,33.003939
"Pteragogus trispilus",2008,36.074325,28.015411
"Pteragogus trispilus",2008,36.074325,28.015411
"Pteragogus trispilus",2010,36.07441667,28.04603056
"Pteragogus trispilus",2020,36.14697,29.603956
"Pteragogus trispilus",2020,36.148518,29.598467
"Pteragogus trispilus",2003,36.160219,28.0886
"Pteragogus trispilus",2004,36.160219,28.0886
"Pteragogus trispilus",2004,36.160219,28.0886
"Pteragogus trispilus",2005,36.160219,28.0886
"Pteragogus trispilus",2006,36.160219,28.0886
"Pteragogus trispilus",2007,36.160219,28.0886
"Pteragogus trispilus",1998,36.169343,33.733776
"Pteragogus trispilus",2002,36.420336,28.175631
"Pteragogus trispilus",2003,36.420336,28.175631
"Pteragogus trispilus",2004,36.420336,28.175631
"Pteragogus trispilus",2004,36.420336,28.175631
"Pteragogus trispilus",2005,36.420336,28.175631
"Pteragogus trispilus",2006,36.420336,28.175631
"Pteragogus trispilus",2014,36.42297,28.163487
"Pteragogus trispilus",2009,36.423594,28.191172
"Pteragogus trispilus",2020,36.42541667,28.16463889
"Pteragogus trispilus",2019,36.42541667,28.16463889
"Pteragogus trispilus",2019,36.42541667,28.16463889
"Pteragogus trispilus",2020,36.42541667,28.16463889
"Pteragogus trispilus",2018,36.433333,35.9
"Pteragogus trispilus",1993,36.438889,28.204444
"Pteragogus trispilus",2002,36.438889,28.204444
"Pteragogus trispilus",2004,36.438889,28.204444
"Pteragogus trispilus",2005,36.438889,28.204444
"Pteragogus trispilus",2005,36.438889,28.204444
"Pteragogus trispilus",2005,36.438889,28.204444
"Pteragogus trispilus",2005,36.438889,28.204444
"Pteragogus trispilus",2006,36.438889,28.204444
"Pteragogus trispilus",2006,36.438889,28.204444
"Pteragogus trispilus",2006,36.438889,28.204444
"Pteragogus trispilus",2007,36.438889,28.204444
"Pteragogus trispilus",2007,36.438889,28.204444
"Pteragogus trispilus",2008,36.438889,28.204444
"Pteragogus trispilus",2009,36.438889,28.204444
"Pteragogus trispilus",2010,36.438889,28.204444
"Pteragogus trispilus",2010,36.438889,28.204444
"Pteragogus trispilus",2021,36.451644,28.235063
"Pteragogus trispilus",1993,36.457181,28.222358
"Pteragogus trispilus",1994,36.457181,28.222358
"Pteragogus trispilus",1995,36.457181,28.222358
"Pteragogus trispilus",2019,36.4835,23.0672
"Pteragogus trispilus",2019,36.544809,31.916044
"Pteragogus trispilus",1992,36.619774,27.843729
"Pteragogus trispilus",2011,36.661727,28.851259
"Pteragogus trispilus",2019,36.7217,22.5412
"Pteragogus trispilus",2006,36.738524,28.927546
"Pteragogus trispilus",2019,36.9377,27.092
"Pteragogus trispilus",2019,36.9395,25.621
"Pteragogus trispilus",2019,36.9523,25.0693
"Pteragogus trispilus",2019,36.9523,25.0697
"Pteragogus trispilus",2019,36.968008,10.431005
"Pteragogus trispilus",2019,36.9718,25.0583
"Pteragogus trispilus",2019,36.9718,25.0583
"Pteragogus trispilus",2019,36.975,25.1072
"Pteragogus trispilus",2019,36.9755,25.1062
"Pteragogus trispilus",2019,36.9762,25.1043
"Pteragogus trispilus",2019,36.9763,25.104
"Pteragogus trispilus",2019,36.9763,25.104
"Pteragogus trispilus",2019,36.9858,25.0208
"Pteragogus trispilus",2019,36.9892,25.1343
"Pteragogus trispilus",2019,36.9902,25.1095
"Pteragogus trispilus",2019,36.9905,25.1243
"Pteragogus trispilus",2019,36.9907,25.124
"Pteragogus trispilus",2019,37.0093,25.5692
"Pteragogus trispilus",2019,37.0175,25.0255
"Pteragogus trispilus",2019,37.0223,25.0415
"Pteragogus trispilus",2019,37.0388,25.0682
"Pteragogus trispilus",2019,37.0392,25.0682
"Pteragogus trispilus",2000,37.040978,28.320643
"Pteragogus trispilus",2019,37.042,25.0715
"Pteragogus trispilus",2019,37.0422,25.072
"Pteragogus trispilus",2019,37.0502,25.0737
"Pteragogus trispilus",2018,37.058763,10.48883
"Pteragogus trispilus",2016,37.05888889,10.09083333
"Pteragogus trispilus",2019,37.0687,25.5857
"Pteragogus trispilus",2019,37.0888,25.2678
"Pteragogus trispilus",2019,37.0923,25.134
"Pteragogus trispilus",2019,37.0927,25.1342
"Pteragogus trispilus",2019,37.0927,25.1343
"Pteragogus trispilus",2019,37.1038,26.8725
"Pteragogus trispilus",2019,37.104,26.8725
"Pteragogus trispilus",2019,37.1387,25.2067
"Pteragogus trispilus",2019,37.1405,25.2198
"Pteragogus trispilus",2019,37.1407,25.2857
"Pteragogus trispilus",2019,37.1413,25.2863
"Pteragogus trispilus",2019,37.143,25.2872
"Pteragogus trispilus",2019,37.152,25.2893
"Pteragogus trispilus",2019,37.1667,26.8363
"Pteragogus trispilus",2019,37.197,26.8103
"Pteragogus trispilus",2019,37.2025,26.805
"Pteragogus trispilus",2019,37.2725,26.8018
"Pteragogus trispilus",2019,37.3055,26.7935
"Pteragogus trispilus",2019,37.3055,26.8033
"Pteragogus trispilus",2009,37.447494,23.12357
"Pteragogus trispilus",2019,37.5378,22.8197
"Pteragogus trispilus",2019,37.6228,23.3872
"Pteragogus trispilus",2019,37.6228,23.3872
"Pteragogus trispilus",2019,37.6228,23.3872
"Pteragogus trispilus",2019,37.6228,23.3872
"Pteragogus trispilus",2019,37.6228,23.3872
"Pteragogus trispilus",2019,37.6228,23.3872
"Pteragogus trispilus",2019,37.6228,23.3872
"Pteragogus trispilus",2019,37.6228,23.3872
"Pteragogus trispilus",2010,37.63095,23.160689
"Pteragogus trispilus",2019,37.6348,23.4003
"Pteragogus trispilus",2019,37.6363,23.3885
"Pteragogus trispilus",2019,37.6557,24.0338
"Pteragogus trispilus",2019,37.658,24.1017
"Pteragogus trispilus",2021,37.666694,21.303861
"Pteragogus trispilus",2019,37.6672,24.0415
"Pteragogus trispilus",2019,37.6717,24.0572
"Pteragogus trispilus",2019,37.6875,24.0708
"Pteragogus trispilus",2014,37.716667,27.216667
"Pteragogus trispilus",2019,37.7263,24.1218
"Pteragogus trispilus",2019,37.754,23.5553
"Pteragogus trispilus",2019,37.767,23.4395
"Pteragogus trispilus",2019,37.7927,23.7688
"Pteragogus trispilus",2019,37.793,23.8407
"Pteragogus trispilus",2021,37.799944,23.788861
"Pteragogus trispilus",2019,37.8028,23.851
"Pteragogus trispilus",2019,37.8885,24.026
"Pteragogus trispilus",2019,37.936,24.0175
"Pteragogus trispilus",2019,37.985,24.3365
"Pteragogus trispilus",2019,38.0068,24.3245
"Pteragogus trispilus",2019,38.0072,24.3245
"Pteragogus trispilus",2019,38.0198,24.3333
"Pteragogus trispilus",2019,38.0402,24.2707
"Pteragogus trispilus",2019,38.0412,24.2587
"Pteragogus trispilus",2022,30.812167,18.070417
"Pteragogus trispilus",2008,34.706389,33.219953
"Pteragogus trispilus",2014,36.875078,30.679481
"Pteragogus trispilus",2012,36.35,35.816667
"Pterois miles",2021,36.002222,35.973333
"Pterois miles",2018,31.373056,27.203333
"Pterois miles",2018,31.320556,27.360556
"Pterois miles ",2022,39.5204,26.6993
"Pterois miles",2016,34.2091,35.6449
"Pterois miles",2016,34.2831,35.6538
"Pterois miles",2016,34.2862,35.6647
"Pterois miles",2016,34.3052,35.6724
"Pterois miles",2016,33.547,35.355
"Pterois miles",2016,33.549,35.359
"Pterois miles",2016,33.559,35.359
"Pterois miles",2016,33.562,35.363
"Pterois miles",2016,33.565,35.361
"Pterois miles",2016,33.57,35.355
"Pterois miles",2016,33.574,35.365
"Pterois miles",2016,33.575,35.364
"Pterois miles",2016,33.799,35.441
"Pterois miles",2016,33.808,35.462
"Pterois miles",2016,33.817,35.456
"Pterois miles",2016,33.819,35.473
"Pterois miles",2016,33.822,35.467
"Pterois miles",2016,33.825,35.468
"Pterois miles",2016,33.827,35.468
"Pterois miles",2016,33.831,35.478
"Pterois miles",2016,33.833,35.465
"Pterois miles",2016,33.834,35.475
"Pterois miles",2016,33.837,35.477
"Pterois miles",2016,33.844,35.462
"Pterois miles",2016,33.844,35.463
"Pterois miles",2016,33.856,35.468
"Pterois miles",2016,33.87,35.476
"Pterois miles",2016,33.88,35.46
"Pterois miles",2016,33.881,35.47
"Pterois miles",2016,33.887,35.467
"Pterois miles",2016,33.891,35.459
"Pterois miles",2016,33.891,35.468
"Pterois miles",2016,33.894,35.466
"Pterois miles",2016,33.8991,35.4632
"Pterois miles",2016,33.901,35.469
"Pterois miles",2016,33.902,35.472
"Pterois miles",2016,33.903,35.485
"Pterois miles",2016,33.903,35.477
"Pterois miles",2016,33.904,35.491
"Pterois miles",2016,33.904,35.48
"Pterois miles",2016,33.904,35.482
"Pterois miles",2016,33.905,35.482
"Pterois miles",2016,33.905,35.483
"Pterois miles",2016,33.905,35.495
"Pterois miles",2016,33.908,35.477
"Pterois miles",2016,33.909,35.505
"Pterois miles",2016,33.91,35.543
"Pterois miles",2016,33.91,35.511
"Pterois miles",2016,33.911,35.507
"Pterois miles",2016,33.911,35.51
"Pterois miles",2016,33.914,35.526
"Pterois miles",2016,33.914,35.514
"Pterois miles",2016,33.915,35.523
"Pterois miles",2016,33.916,35.534
"Pterois miles",2016,33.923,35.58
"Pterois miles",2016,33.929,35.576
"Pterois miles",2016,33.931,35.58
"Pterois miles",2016,33.933,35.581
"Pterois miles",2016,33.934,35.502
"Pterois miles",2016,33.937,35.447
"Pterois miles",2016,33.939,35.447
"Pterois miles",2016,33.957,35.519
"Pterois miles",2016,33.957,35.517
"Pterois miles",2016,33.959,35.519
"Pterois miles",2016,33.967,35.524
"Pterois miles",2016,33.968,35.576
"Pterois miles",2016,33.97,35.575
"Pterois miles",2016,33.971,35.574
"Pterois miles",2016,33.973,35.576
"Pterois miles",2016,33.976,35.573
"Pterois miles",2016,33.981,35.61
"Pterois miles",2016,33.99,35.578
"Pterois miles",2016,33.994,35.591
"Pterois miles",2016,33.998,35.59
"Pterois miles",2016,34.02,35.621
"Pterois miles",2016,34.024,35.556
"Pterois miles",2016,34.031,35.61
"Pterois miles",2016,34.039,35.626
"Pterois miles",2016,34.058,35.631
"Pterois miles",2016,34.067,35.582
"Pterois miles",2016,34.078,35.608
"Pterois miles",2016,34.079,35.61
"Pterois miles",2016,34.086,35.618
"Pterois miles",2016,34.099,35.647
"Pterois miles",2016,34.11,35.616
"Pterois miles",2016,34.113,35.64
"Pterois miles",2016,34.115,35.613
"Pterois miles",2016,34.116,35.642
"Pterois miles",2016,34.122,35.632
"Pterois miles",2016,34.123,35.633
"Pterois miles",2016,34.13,35.639
"Pterois miles",2016,34.139,35.629
"Pterois miles",2016,34.15,35.625
"Pterois miles",2016,34.204,35.637
"Pterois miles",2016,34.229,35.654
"Pterois miles",2016,34.245,35.65
"Pterois miles",2016,34.248,35.652
"Pterois miles",2016,34.25,35.65
"Pterois miles",2016,34.25,35.655
"Pterois miles",2016,34.254,35.654
"Pterois miles",2016,34.255,35.651
"Pterois miles",2016,34.258,35.655
"Pterois miles",2016,34.268,35.646
"Pterois miles",2016,34.27,35.655
"Pterois miles",2016,34.275,35.647
"Pterois miles",2016,34.281,35.65
"Pterois miles",2016,34.292,35.64
"Pterois miles",2016,34.296,35.668
"Pterois miles",2016,34.297,35.656
"Pterois miles",2016,34.3,35.667
"Pterois miles",2016,34.311,35.67
"Pterois miles",2016,34.312,35.672
"Pterois miles",2016,34.314,35.695
"Pterois miles",2016,34.329,35.649
"Pterois miles",2016,34.346,35.725
"Pterois miles",2016,34.347,35.726
"Pterois miles",2016,34.36,35.725
"Pterois miles",2016,34.36,35.724
"Pterois miles",2016,34.364,35.724
"Pterois miles",2016,34.365,35.721
"Pterois miles",2016,34.378,35.689
"Pterois miles",2016,34.39,35.754
"Pterois miles",2016,34.396,35.793
"Pterois miles",2016,34.399,35.73
"Pterois miles",2016,34.402,35.803
"Pterois miles",2016,34.412,35.816
"Pterois miles",2016,34.43,35.812
"Pterois miles",2016,34.447,35.805
"Pterois miles",2016,34.46,35.815
"Pterois miles",2016,34.461,35.799
"Pterois miles",2016,34.461,35.821
"Pterois miles",2016,34.467,35.803
"Pterois miles",2016,34.47,35.829
"Pterois miles",2016,34.474,35.799
"Pterois miles",2016,34.482,35.778
"Pterois miles",2016,34.483,35.77
"Pterois miles",2016,34.485,35.764
"Pterois miles",2016,34.486,35.775
"Pterois miles",2016,34.49,35.773
"Pterois miles",2016,34.495,35.769
"Pterois miles",2016,34.499,35.777
"Pterois miles",2016,34.499,35.816
"Pterois miles",2016,34.505,35.829
"Pterois miles",2016,34.511,35.838
"Pterois miles",2023,38.30082,16.34083
"Pterois miles",2023,38.9052,17.02911
"Pterois miles",2023,38.30072,16.34098
"Pterois miles",2023,40.3691,17.30512
"Pterois miles",2023,39.37,17.1389
"Pterois miles",2023,38.18014,15.63947
"Pterois miles",2023,42.770678,17.856881
"Pterois miles",2023,42.979576,17.013432
"Pterois miles",2021,34.98584,34.07787
"Pterois miles",2019,40.133393,19.64698
"Pterois miles",2020,40.851147,17.452765
"Pterois miles",2019,40.034427,18.458041
"Pterois miles",2019,35.85458,27.19273
"Pterois miles",2019,35.86615,27.20269
"Pterois miles",2019,35.90087,27.21935
"Pterois miles",2019,35.81969,27.23049
"Pterois miles",2019,35.81072,27.23314
"Pterois miles",2017,35.040875,32.395922
"Pterois miles",2018,34.648754,32.727848
"Pterois miles",2015,34.945,32.836667
"Pterois miles",2018,34.665026,32.8765
"Pterois miles",2016,34.56656,32.994844
"Pterois miles",2015,34.55,33.016667
"Pterois miles",2017,34.592361,33.027638
"Pterois miles",2014,34.68,33.035833
"Pterois miles",2014,34.665,33.04
"Pterois miles",2013,34.677406,33.052883
"Pterois miles",2017,34.600073,33.111186
"Pterois miles",2013,34.708123,33.137147
"Pterois miles",2015,35.374263,33.185753
"Pterois miles",2015,35.357729,33.297388
"Pterois miles",2014,34.715,33.316667
"Pterois miles",2015,34.715,33.316667
"Pterois miles",2016,34.725891,33.341349
"Pterois miles",2014,34.811667,33.605
"Pterois miles",2014,34.826667,33.64
"Pterois miles",2015,34.936667,33.65
"Pterois miles",2017,34.864513,33.65049
"Pterois miles",2018,34.8894,33.6508
"Pterois miles",2015,34.893333,33.653333
"Pterois miles",2015,34.883333,33.658333
"Pterois miles",2015,34.896667,33.658333
"Pterois miles",2019,34.965105,33.692888
"Pterois miles",2018,34.981064,33.731378
"Pterois miles",2018,34.981598,33.741605
"Pterois miles",2014,34.97916667,33.7725
"Pterois miles",2013,34.961372,33.820038
"Pterois miles",2018,34.962517,33.822753
"Pterois miles",2018,35.001671,33.891427
"Pterois miles",2019,34.959188,33.898187
"Pterois miles",2019,35.122218,33.960835
"Pterois miles",2017,34.98121,33.982478
"Pterois miles",2014,34.98,34.005
"Pterois miles",2019,35.056536,34.017691
"Pterois miles",2017,35.055974,34.017986
"Pterois miles",2014,34.973333,34.03
"Pterois miles",2019,35.04718,34.0465
"Pterois miles",2017,34.959992,34.060438
"Pterois miles",2016,35.01361,34.062597
"Pterois miles",2017,34.961352,34.063315
"Pterois miles",2018,35.002961,34.064956
"Pterois miles",2015,35.001667,34.068333
"Pterois miles",2015,35.001667,34.068333
"Pterois miles",2015,35.001667,34.068333
"Pterois miles",2017,34.982906,34.07016
"Pterois miles",2018,34.983663,34.071863
"Pterois miles",2017,34.962666,34.072823
"Pterois miles",2015,34.961667,34.073333
"Pterois miles",2014,34.96429,34.075346
"Pterois miles",2017,34.985971,34.076656
"Pterois miles",2015,34.985,34.076667
"Pterois miles",2015,34.985,34.076667
"Pterois miles",2015,34.985,34.076667
"Pterois miles",2015,34.985,34.076667
"Pterois miles",2015,34.985,34.076667
"Pterois miles",2015,34.988333,34.078333
"Pterois miles",2017,34.965143,34.089329
"Pterois miles",2015,35.542701,34.109778
"Pterois miles",2015,35.560539,34.224759
"Pterois miles",2015,35.654355,34.415427
"Pterois miles",2019,39.741207,19.938717
"Pterois miles",2019,38.27,20.6828
"Pterois miles",2019,37.908555,20.712123
"Pterois miles",2019,37.88405,20.723433
"Pterois miles",2019,37.8860463,20.7241151
"Pterois miles",2019,38.073062,20.801371
"Pterois miles",2019,38.0731,20.8014
"Pterois miles",2019,38.487569,20.802001
"Pterois miles",2019,38.06995,20.803222
"Pterois miles",2019,37.658634,20.804318
"Pterois miles",2019,37.653304,20.807333
"Pterois miles",2019,37.653595,20.85902
"Pterois miles",2019,38.589213,20.887964
"Pterois miles",2019,37.720047,20.953352
"Pterois miles",2019,37.248279,21.006927
"Pterois miles",2019,37.251697,21.018431
"Pterois miles",2019,38.284,21.095
"Pterois miles",2019,37.257613,21.538588
"Pterois miles",2019,37.0431,21.5465
"Pterois miles",2019,37.050883,21.556289
"Pterois miles",2019,37.014456,21.622228
"Pterois miles",2016,36.797665,21.961816
"Pterois miles",2019,36.879868,22.233608
"Pterois miles",2019,36.879868,22.233608
"Pterois miles",2018,36.864887,22.246224
"Pterois miles",2018,36.866966,22.247117
"Pterois miles",2019,36.862111,22.249439
"Pterois miles",2019,36.86283056,22.25015556
"Pterois miles",2019,36.6283491,22.3179122
"Pterois miles",2019,36.540627,22.390963
"Pterois miles",2019,36.463354,22.424111
"Pterois miles",2019,36.462491,22.43427
"Pterois miles",2019,36.428568,22.485772
"Pterois miles",2019,36.4862,22.5113
"Pterois miles",2019,36.486163,22.511302
"Pterois miles",2018,36.72972,22.585061
"Pterois miles",2019,36.803912,22.622282
"Pterois miles",2019,36.655178,22.81716
"Pterois miles",2019,36.687078,22.837481
"Pterois miles",2019,36.681357,22.844878
"Pterois miles",2018,36.257694,22.914722
"Pterois miles",2019,36.474554,22.971935
"Pterois miles",2019,36.454956,22.97832
"Pterois miles",2019,36.517128,22.986805
"Pterois miles",2019,36.132838,22.990012
"Pterois miles",2017,35.474171,22.9985862
"Pterois miles",2019,36.913124,23.467433
"Pterois miles",2019,35.26654,23.547091
"Pterois miles",2018,35.232315,23.620765
"Pterois miles",2018,35.237176,23.652163
"Pterois miles",2019,35.237547,23.660462
"Pterois miles",2018,35.220977,23.672292
"Pterois miles",2019,35.230609,23.674042
"Pterois miles",2019,35.231472,23.675501
"Pterois miles",2018,35.231278,23.678276
"Pterois miles",2018,35.236518,23.718249
"Pterois miles",2018,35.236693,23.720677
"Pterois miles",2018,35.24688,23.807703
"Pterois miles",2019,35.247669,23.811093
"Pterois miles",2017,35.521888,24.01753
"Pterois miles",2018,35.51695,24.02537
"Pterois miles",2018,35.541413,24.034543
"Pterois miles",2017,35.19185,24.074731
"Pterois miles",2018,35.57839,24.07506
"Pterois miles",2019,35.594324,24.087468
"Pterois miles",2018,34.866092,24.114353
"Pterois miles",2019,34.847749,24.117579
"Pterois miles",2017,35.195821,24.127259
"Pterois miles",2018,35.198747,24.13498
"Pterois miles",2017,35.191942,24.143457
"Pterois miles",2017,35.179752,24.227789
"Pterois miles",2017,35.176068,24.234275
"Pterois miles",2018,35.187165,24.31574
"Pterois miles",2018,35.186807,24.315854
"Pterois miles",2017,35.187566,24.390316
"Pterois miles",2017,35.187085,24.390978
"Pterois miles",2017,35.176425,24.392863
"Pterois miles",2017,35.179617,24.395664
"Pterois miles",2018,35.18159,24.399713
"Pterois miles",2018,35.18159,24.399713
"Pterois miles",2018,35.172224,24.400331
"Pterois miles",2018,35.172233,24.400549
"Pterois miles",2017,35.172151,24.400634
"Pterois miles",2017,35.171868,24.401393
"Pterois miles",2017,35.171868,24.401393
"Pterois miles",2018,35.17418,24.412008
"Pterois miles",2017,35.170721,24.412027
"Pterois miles",2017,35.164958,24.415054
"Pterois miles",2019,36.773354,24.580729
"Pterois miles",2019,36.774817,24.582722
"Pterois miles",2019,36.767465,24.612798
"Pterois miles",2018,35.093248,24.63193
"Pterois miles",2017,34.930485,24.802379
"Pterois miles",2017,34.930485,24.802379
"Pterois miles",2018,34.932535,24.806407
"Pterois miles",2019,34.931733,24.95315
"Pterois miles",2018,34.925839,24.960506
"Pterois miles",2019,35.416659,25.020025
"Pterois miles",2018,34.937739,25.085902
"Pterois miles",2019,36.657645,25.123124
"Pterois miles",2016,36.975267,25.129151
"Pterois miles",2018,36.993739,25.134371
"Pterois miles",2017,34.953254,25.137108
"Pterois miles",2018,34.949701,25.175406
"Pterois miles",2018,34.971769,25.272457
"Pterois miles",2018,34.971863,25.272479
"Pterois miles",2018,34.982384,25.280405
"Pterois miles",2019,36.353263,25.373123
"Pterois miles",2019,36.363195,25.396887
"Pterois miles",2019,36.454592,25.404145
"Pterois miles",2019,36.458418,25.405768
"Pterois miles",2019,36.857536,25.531228
"Pterois miles",2017,34.997229,25.581359
"Pterois miles",2018,35.194682,25.717282
"Pterois miles",2017,35.002203,25.732321
"Pterois miles",2019,35.008628,25.742168
"Pterois miles",2019,35.127871,25.744351
"Pterois miles",2018,35.016917,25.862483
"Pterois miles",2018,36.860414,25.874432
"Pterois miles",2016,35.015833,25.946667
"Pterois miles",2018,37.514528,26.057556
"Pterois miles",2017,35.205739,26.120299
"Pterois miles",2017,34.92402,26.128635
"Pterois miles",2017,35.006451,26.141408
"Pterois miles",2017,35.008553,26.146878
"Pterois miles",2017,35.009141,26.149658
"Pterois miles",2017,35.007699,26.151937
"Pterois miles",2017,35.047822,26.238753
"Pterois miles",2019,35.264478,26.263907
"Pterois miles",2018,35.098366,26.263939
"Pterois miles",2018,35.097904,26.264428
"Pterois miles",2018,35.097904,26.264428
"Pterois miles",2018,35.261764,26.265023
"Pterois miles",2018,35.254529,26.265237
"Pterois miles",2019,35.094784,26.267275
"Pterois miles",2018,35.216585,26.274399
"Pterois miles",2016,35.202222,26.301944
"Pterois miles",2018,36.519361,26.304166
"Pterois miles",2019,35.1871681,26.3045418
"Pterois miles",2017,37.20087,26.32351
"Pterois miles",2015,35.317778,26.328056
"Pterois miles",2018,36.589541,26.332639
"Pterois miles",2017,36.548431,26.35356
"Pterois miles",2017,36.585408,26.423975
"Pterois miles",2017,37.329471,26.546261
"Pterois miles",2017,37.288954,26.729437
"Pterois miles",2018,37.190638,26.81632
"Pterois miles",2019,37.780715,26.894102
"Pterois miles",2017,37.01294,26.91812
"Pterois miles",2017,36.935349,26.920737
"Pterois miles",2019,35.416992,26.932342
"Pterois miles",2018,36.926417,26.969222
"Pterois miles",2017,36.720066,26.983918
"Pterois miles",2008,36.948173,26.989574
"Pterois miles",2017,36.579666,27.097734
"Pterois miles",2019,35.527159,27.103701
"Pterois miles",2019,36.668467,27.11795
"Pterois miles",2017,35.40749,27.153068
"Pterois miles",2017,35.40749,27.153068
"Pterois miles",2017,36.616934,27.155145
"Pterois miles",2017,35.604653,27.160267
"Pterois miles",2017,35.447523,27.16204
"Pterois miles",2018,35.800357,27.17067
"Pterois miles",2018,36.807974,27.173725
"Pterois miles",2018,35.587835,27.1788
"Pterois miles",2018,35.589671,27.179279
"Pterois miles",2017,36.811629,27.182363
"Pterois miles",2017,35.690039,27.190781
"Pterois miles",2016,35.472554,27.194489
"Pterois miles",2016,35.469379,27.195089
"Pterois miles",2017,35.469379,27.195089
"Pterois miles",2018,35.51684,27.200635
"Pterois miles",2019,35.558051,27.20487
"Pterois miles",2016,35.558324,27.205599
"Pterois miles",2018,35.510092,27.207685
"Pterois miles",2017,35.459312,27.210855
"Pterois miles",2018,35.51095,27.210866
"Pterois miles",2019,35.557781,27.213116
"Pterois miles",2019,35.512073,27.22307
"Pterois miles",2016,35.511394,27.224341
"Pterois miles",2016,35.509998,27.22555
"Pterois miles",2018,36.895106,27.293235
"Pterois miles",2018,36.895732,27.293818
"Pterois miles",2017,36.890295,27.331688
"Pterois miles",2019,36.876667,27.350304
"Pterois miles",2017,36.406175,27.452644
"Pterois miles",2017,35.635881,27.498236
"Pterois miles",2018,36.222678,27.612469
"Pterois miles",2018,36.223363,27.61403
"Pterois miles",2017,36.227947,27.625076
"Pterois miles",2018,35.881629,27.773085
"Pterois miles",2017,36.556401,27.820466
"Pterois miles",2017,36.58986,27.8358
"Pterois miles",2018,35.926981,27.856422
"Pterois miles",2015,35.9194,27.8566
"Pterois miles",2016,35.9194,27.8566
"Pterois miles",2016,36.61593,27.857487
"Pterois miles",2018,36.566352,27.863772
"Pterois miles",2018,36.58427,27.864019
"Pterois miles",2019,35.958297,27.888983
"Pterois miles",2017,36.350013,27.906101
"Pterois miles",2018,36.019235,27.929591
"Pterois miles",2019,36.045702,27.955457
"Pterois miles",2019,36.045338,27.955907
"Pterois miles",2017,36.042562,27.970541
"Pterois miles",2017,36.042562,27.970541
"Pterois miles",2018,36.072903,28.038043
"Pterois miles",2017,36.070524,28.047214
"Pterois miles",2016,36.061653,28.050106
"Pterois miles",2017,36.109588,28.067618
"Pterois miles",2017,36.124496,28.070892
"Pterois miles",2017,36.096517,28.086036
"Pterois miles",2016,36.094828,28.086814
"Pterois miles",2016,36.094828,28.086814
"Pterois miles",2017,36.087409,28.088405
"Pterois miles",2017,36.095768,28.09045
"Pterois miles",2016,36.09725,28.091399
"Pterois miles",2018,36.090213,28.092006
"Pterois miles",2017,36.165959,28.094963
"Pterois miles",2017,36.173128,28.105036
"Pterois miles",2016,36.094735,28.107226
"Pterois miles",2017,36.46807,28.129896
"Pterois miles",2018,36.214977,28.152367
"Pterois miles",2017,36.423594,28.191172
"Pterois miles",2019,36.437678,28.201153
"Pterois miles",2019,36.319793,28.206491
"Pterois miles",2017,36.318979,28.206942
"Pterois miles",2017,36.320292,28.207243
"Pterois miles",2017,36.317663,28.208233
"Pterois miles",2017,36.319205,28.208332
"Pterois miles",2016,36.333107,28.209477
"Pterois miles",2017,36.333107,28.209477
"Pterois miles",2019,36.332899,28.209606
"Pterois miles",2015,36.4539,28.2181
"Pterois miles",2018,36.455633,28.224049
"Pterois miles",2015,36.444293,28.23017
"Pterois miles",2018,36.426329,28.233418
"Pterois miles",2016,36.425659,28.233444
"Pterois miles",2017,36.429311,28.235335
"Pterois miles",2017,36.429311,28.235335
"Pterois miles",2016,36.44388889,28.23722222
"Pterois miles",2017,36.379768,28.238998
"Pterois miles",2017,36.379719,28.239012
"Pterois miles",2017,36.379719,28.239012
"Pterois miles",2019,36.380227,28.239639
"Pterois miles",2017,36.378871,28.241711
"Pterois miles",2015,36.3855,28.2458
"Pterois miles",2015,36.3855,28.2458
"Pterois miles",2017,36.3855,28.2458
"Pterois miles",2016,36.149603,29.590371
"Pterois miles",1991,32.172125,34.796448
"Pterois miles",2015,31.996449,34.7015
"Pterois miles",2015,32.149223,34.719873
"Pterois miles",2017,32.149223,34.719873
"Pterois miles",2015,32.841531,35.034412
"Pterois miles",2016,33.029308,35.053163
"Pterois miles",2017,33.029308,35.053163
"Pterois miles",2018,36.794,15.102
"Pterois miles",2019,36.801,15.102
"Pterois miles ",2016,36.819544,15.108053
"Pterois miles",2016,33.854274,35.370299
"Pterois miles",2014,33.887798,35.454385
"Pterois miles",2015,33.903556,35.482131
"Pterois miles",2014,33.905473,35.484831
"Pterois miles",2014,33.905473,35.484831
"Pterois miles",2015,33.905473,35.484831
"Pterois miles",2015,33.905473,35.484831
"Pterois miles",2015,33.905473,35.484831
"Pterois miles",2015,33.905473,35.484831
"Pterois miles",2015,33.905473,35.484831
"Pterois miles",2014,33.904784,35.48484
"Pterois miles",2014,33.904784,35.48484
"Pterois miles",2014,33.904784,35.48484
"Pterois miles",2014,33.904784,35.48484
"Pterois miles",2014,33.904784,35.48484
"Pterois miles",2014,33.904784,35.48484
"Pterois miles",2014,33.904784,35.48484
"Pterois miles",2014,33.904784,35.48484
"Pterois miles",2014,33.904784,35.48484
"Pterois miles",2014,33.904784,35.48484
"Pterois miles",2014,33.904784,35.48484
